Id,class1,class2
9765,aerophone,aero_side
9766,aerophone,aero_lip-vibrated
9767,chordophone,chrd_composite
9768,aerophone,aero_lip-vibrated
9769,chordophone,chrd_simple
9770,aerophone,aero_lip-vibrated
9771,chordophone,chrd_composite
9772,aerophone,aero_lip-vibrated
9773,aerophone,aero_side
9774,aerophone,aero_single-reed
9775,aerophone,aero_lip-vibrated
9776,chordophone,chrd_composite
9777,aerophone,aero_lip-vibrated
9778,aerophone,aero_single-reed
9779,aerophone,aero_side
9780,aerophone,aero_lip-vibrated
9781,aerophone,aero_lip-vibrated
9782,aerophone,aero_double-reed
9783,chordophone,chrd_composite
9784,chordophone,chrd_composite
9785,aerophone,aero_lip-vibrated
9786,chordophone,chrd_simple
9787,chordophone,chrd_composite
9788,aerophone,aero_lip-vibrated
9789,aerophone,aero_lip-vibrated
9790,chordophone,chrd_composite
9791,aerophone,aero_lip-vibrated
9792,chordophone,chrd_composite
9793,aerophone,aero_lip-vibrated
9794,aerophone,aero_single-reed
9795,aerophone,aero_single-reed
9796,chordophone,chrd_composite
9797,aerophone,aero_lip-vibrated
9798,aerophone,aero_lip-vibrated
9799,aerophone,aero_double-reed
9800,chordophone,chrd_composite
9801,aerophone,aero_double-reed
9802,chordophone,chrd_simple
9803,aerophone,aero_double-reed
9804,aerophone,aero_double-reed
9805,chordophone,chrd_composite
9806,chordophone,chrd_composite
9807,aerophone,aero_double-reed
9808,aerophone,aero_free-reed
9809,aerophone,aero_double-reed
9810,chordophone,chrd_composite
9811,aerophone,aero_lip-vibrated
9812,aerophone,aero_lip-vibrated
9813,aerophone,aero_lip-vibrated
9814,chordophone,chrd_simple
9815,chordophone,chrd_composite
9816,aerophone,aero_double-reed
9817,aerophone,aero_lip-vibrated
9818,aerophone,aero_lip-vibrated
9819,aerophone,aero_double-reed
9820,aerophone,aero_side
9821,aerophone,aero_lip-vibrated
9822,chordophone,chrd_composite
9823,aerophone,aero_single-reed
9824,aerophone,aero_side
9825,aerophone,aero_lip-vibrated
9826,aerophone,aero_lip-vibrated
9827,aerophone,aero_side
9828,aerophone,aero_single-reed
9829,aerophone,aero_lip-vibrated
9830,aerophone,aero_single-reed
9831,aerophone,aero_lip-vibrated
9832,chordophone,chrd_composite
9833,chordophone,chrd_simple
9834,aerophone,aero_single-reed
9835,aerophone,aero_side
9836,aerophone,aero_single-reed
9837,chordophone,chrd_composite
9838,aerophone,aero_lip-vibrated
9839,aerophone,aero_side
9840,aerophone,aero_double-reed
9841,aerophone,aero_lip-vibrated
9842,chordophone,chrd_composite
9843,aerophone,aero_side
9844,aerophone,aero_double-reed
9845,aerophone,aero_lip-vibrated
9846,aerophone,aero_side
9847,aerophone,aero_side
9848,aerophone,aero_side
9849,chordophone,chrd_composite
9850,chordophone,chrd_simple
9851,chordophone,chrd_composite
9852,aerophone,aero_lip-vibrated
9853,aerophone,aero_side
9854,aerophone,aero_lip-vibrated
9855,aerophone,aero_single-reed
9856,aerophone,aero_double-reed
9857,aerophone,aero_lip-vibrated
9858,chordophone,chrd_simple
9859,aerophone,aero_single-reed
9860,aerophone,aero_single-reed
9861,aerophone,aero_single-reed
9862,aerophone,aero_single-reed
9863,aerophone,aero_lip-vibrated
9864,aerophone,aero_lip-vibrated
9865,aerophone,aero_lip-vibrated
9866,aerophone,aero_single-reed
9867,aerophone,aero_side
9868,aerophone,aero_side
9869,aerophone,aero_lip-vibrated
9870,aerophone,aero_single-reed
9871,chordophone,chrd_simple
9872,aerophone,aero_single-reed
9873,chordophone,chrd_composite
9874,chordophone,chrd_simple
9875,aerophone,aero_single-reed
9876,chordophone,chrd_composite
9877,aerophone,aero_free-reed
9878,aerophone,aero_side
9879,aerophone,aero_single-reed
9880,aerophone,aero_double-reed
9881,chordophone,chrd_simple
9882,aerophone,aero_double-reed
9883,chordophone,chrd_composite
9884,aerophone,aero_lip-vibrated
9885,aerophone,aero_lip-vibrated
9886,chordophone,chrd_simple
9887,aerophone,aero_lip-vibrated
9888,aerophone,aero_double-reed
9889,chordophone,chrd_simple
9890,aerophone,aero_lip-vibrated
9891,aerophone,aero_side
9892,aerophone,aero_lip-vibrated
9893,aerophone,aero_lip-vibrated
9894,aerophone,aero_single-reed
9895,aerophone,aero_lip-vibrated
9896,chordophone,chrd_simple
9897,chordophone,chrd_composite
9898,aerophone,aero_side
9899,aerophone,aero_single-reed
9900,chordophone,chrd_composite
9901,aerophone,aero_lip-vibrated
9902,chordophone,chrd_composite
9903,aerophone,aero_lip-vibrated
9904,aerophone,aero_lip-vibrated
9905,aerophone,aero_lip-vibrated
9906,chordophone,chrd_composite
9907,aerophone,aero_single-reed
9908,chordophone,chrd_simple
9909,aerophone,aero_lip-vibrated
9910,aerophone,aero_double-reed
9911,aerophone,aero_lip-vibrated
9912,aerophone,aero_side
9913,chordophone,chrd_composite
9914,aerophone,aero_lip-vibrated
9915,aerophone,aero_lip-vibrated
9916,chordophone,chrd_composite
9917,aerophone,aero_single-reed
9918,chordophone,chrd_composite
9919,chordophone,chrd_simple
9920,aerophone,aero_lip-vibrated
9921,chordophone,chrd_composite
9922,aerophone,aero_lip-vibrated
9923,chordophone,chrd_composite
9924,aerophone,aero_single-reed
9925,aerophone,aero_lip-vibrated
9926,aerophone,aero_side
9927,chordophone,chrd_composite
9928,aerophone,aero_side
9929,aerophone,aero_double-reed
9930,aerophone,aero_side
9931,aerophone,aero_single-reed
9932,chordophone,chrd_composite
9933,aerophone,aero_single-reed
9934,chordophone,chrd_simple
9935,aerophone,aero_single-reed
9936,chordophone,chrd_composite
9937,aerophone,aero_lip-vibrated
9938,aerophone,aero_single-reed
9939,chordophone,chrd_composite
9940,chordophone,chrd_composite
9941,aerophone,aero_lip-vibrated
9942,aerophone,aero_lip-vibrated
9943,aerophone,aero_lip-vibrated
9944,aerophone,aero_single-reed
9945,aerophone,aero_single-reed
9946,chordophone,chrd_composite
9947,aerophone,aero_lip-vibrated
9948,aerophone,aero_single-reed
9949,chordophone,chrd_composite
9950,aerophone,aero_single-reed
9951,aerophone,aero_lip-vibrated
9952,aerophone,aero_lip-vibrated
9953,aerophone,aero_double-reed
9954,aerophone,aero_lip-vibrated
9955,aerophone,aero_double-reed
9956,aerophone,aero_side
9957,aerophone,aero_double-reed
9958,aerophone,aero_lip-vibrated
9959,aerophone,aero_lip-vibrated
9960,aerophone,aero_side
9961,aerophone,aero_lip-vibrated
9962,aerophone,aero_single-reed
9963,chordophone,chrd_simple
9964,aerophone,aero_lip-vibrated
9965,aerophone,aero_lip-vibrated
9966,aerophone,aero_lip-vibrated
9967,aerophone,aero_single-reed
9968,aerophone,aero_side
9969,chordophone,chrd_composite
9970,aerophone,aero_lip-vibrated
9971,aerophone,aero_single-reed
9972,aerophone,aero_lip-vibrated
9973,chordophone,chrd_composite
9974,aerophone,aero_lip-vibrated
9975,chordophone,chrd_composite
9976,aerophone,aero_single-reed
9977,aerophone,aero_single-reed
9978,chordophone,chrd_simple
9979,aerophone,aero_double-reed
9980,aerophone,aero_lip-vibrated
9981,aerophone,aero_lip-vibrated
9982,aerophone,aero_side
9983,aerophone,aero_double-reed
9984,chordophone,chrd_composite
9985,aerophone,aero_lip-vibrated
9986,aerophone,aero_side
9987,aerophone,aero_double-reed
9988,chordophone,chrd_composite
9989,aerophone,aero_lip-vibrated
9990,aerophone,aero_lip-vibrated
9991,chordophone,chrd_composite
9992,chordophone,chrd_composite
9993,aerophone,aero_single-reed
9994,aerophone,aero_side
9995,aerophone,aero_lip-vibrated
9996,aerophone,aero_side
9997,chordophone,chrd_composite
9998,aerophone,aero_lip-vibrated
9999,aerophone,aero_lip-vibrated
10000,chordophone,chrd_simple
10001,aerophone,aero_single-reed
10002,aerophone,aero_single-reed
10003,aerophone,aero_lip-vibrated
10004,chordophone,chrd_simple
10005,chordophone,chrd_simple
10006,aerophone,aero_lip-vibrated
10007,aerophone,aero_double-reed
10008,chordophone,chrd_composite
10009,aerophone,aero_single-reed
10010,aerophone,aero_side
10011,aerophone,aero_lip-vibrated
10012,aerophone,aero_single-reed
10013,aerophone,aero_single-reed
10014,aerophone,aero_lip-vibrated
10015,aerophone,aero_lip-vibrated
10016,chordophone,chrd_composite
10017,chordophone,chrd_simple
10018,aerophone,aero_single-reed
10019,aerophone,aero_lip-vibrated
10020,aerophone,aero_double-reed
10021,aerophone,aero_single-reed
10022,aerophone,aero_free-reed
10023,chordophone,chrd_composite
10024,chordophone,chrd_composite
10025,chordophone,chrd_composite
10026,aerophone,aero_lip-vibrated
10027,aerophone,aero_single-reed
10028,aerophone,aero_single-reed
10029,aerophone,aero_lip-vibrated
10030,aerophone,aero_side
10031,chordophone,chrd_composite
10032,aerophone,aero_double-reed
10033,aerophone,aero_side
10034,chordophone,chrd_composite
10035,aerophone,aero_lip-vibrated
10036,aerophone,aero_single-reed
10037,chordophone,chrd_composite
10038,aerophone,aero_double-reed
10039,aerophone,aero_free-reed
10040,aerophone,aero_lip-vibrated
10041,aerophone,aero_double-reed
10042,aerophone,aero_single-reed
10043,chordophone,chrd_simple
10044,aerophone,aero_single-reed
10045,chordophone,chrd_composite
10046,aerophone,aero_lip-vibrated
10047,aerophone,aero_lip-vibrated
10048,chordophone,chrd_composite
10049,aerophone,aero_side
10050,aerophone,aero_double-reed
10051,aerophone,aero_lip-vibrated
10052,aerophone,aero_single-reed
10053,aerophone,aero_lip-vibrated
10054,aerophone,aero_side
10055,aerophone,aero_lip-vibrated
10056,aerophone,aero_lip-vibrated
10057,aerophone,aero_double-reed
10058,aerophone,aero_double-reed
10059,chordophone,chrd_composite
10060,chordophone,chrd_composite
10061,chordophone,chrd_composite
10062,aerophone,aero_single-reed
10063,aerophone,aero_double-reed
10064,chordophone,chrd_composite
10065,aerophone,aero_lip-vibrated
10066,aerophone,aero_side
10067,chordophone,chrd_composite
10068,aerophone,aero_single-reed
10069,aerophone,aero_single-reed
10070,aerophone,aero_single-reed
10071,chordophone,chrd_simple
10072,aerophone,aero_lip-vibrated
10073,aerophone,aero_single-reed
10074,aerophone,aero_lip-vibrated
10075,aerophone,aero_single-reed
10076,chordophone,chrd_composite
10077,chordophone,chrd_simple
10078,aerophone,aero_double-reed
10079,aerophone,aero_single-reed
10080,chordophone,chrd_composite
10081,aerophone,aero_lip-vibrated
10082,chordophone,chrd_simple
10083,aerophone,aero_single-reed
10084,aerophone,aero_side
10085,aerophone,aero_side
10086,chordophone,chrd_composite
10087,chordophone,chrd_simple
10088,aerophone,aero_lip-vibrated
10089,chordophone,chrd_composite
10090,aerophone,aero_side
10091,aerophone,aero_side
10092,aerophone,aero_lip-vibrated
10093,aerophone,aero_single-reed
10094,aerophone,aero_single-reed
10095,aerophone,aero_side
10096,aerophone,aero_lip-vibrated
10097,aerophone,aero_lip-vibrated
10098,aerophone,aero_lip-vibrated
10099,aerophone,aero_single-reed
10100,aerophone,aero_side
10101,aerophone,aero_lip-vibrated
10102,aerophone,aero_lip-vibrated
10103,aerophone,aero_double-reed
10104,chordophone,chrd_composite
10105,aerophone,aero_lip-vibrated
10106,chordophone,chrd_composite
10107,aerophone,aero_lip-vibrated
10108,aerophone,aero_single-reed
10109,aerophone,aero_lip-vibrated
10110,chordophone,chrd_composite
10111,chordophone,chrd_simple
10112,chordophone,chrd_composite
10113,aerophone,aero_single-reed
10114,aerophone,aero_single-reed
10115,aerophone,aero_free-reed
10116,aerophone,aero_lip-vibrated
10117,chordophone,chrd_composite
10118,aerophone,aero_lip-vibrated
10119,aerophone,aero_single-reed
10120,chordophone,chrd_composite
10121,aerophone,aero_side
10122,aerophone,aero_single-reed
10123,chordophone,chrd_composite
10124,chordophone,chrd_composite
10125,aerophone,aero_side
10126,chordophone,chrd_composite
10127,aerophone,aero_side
10128,chordophone,chrd_composite
10129,aerophone,aero_side
10130,chordophone,chrd_composite
10131,aerophone,aero_side
10132,chordophone,chrd_composite
10133,aerophone,aero_side
10134,aerophone,aero_lip-vibrated
10135,aerophone,aero_side
10136,aerophone,aero_lip-vibrated
10137,chordophone,chrd_composite
10138,aerophone,aero_single-reed
10139,chordophone,chrd_composite
10140,aerophone,aero_single-reed
10141,aerophone,aero_lip-vibrated
10142,aerophone,aero_side
10143,chordophone,chrd_composite
10144,aerophone,aero_lip-vibrated
10145,aerophone,aero_lip-vibrated
10146,aerophone,aero_single-reed
10147,aerophone,aero_lip-vibrated
10148,aerophone,aero_double-reed
10149,aerophone,aero_lip-vibrated
10150,aerophone,aero_lip-vibrated
10151,aerophone,aero_lip-vibrated
10152,aerophone,aero_single-reed
10153,aerophone,aero_lip-vibrated
10154,chordophone,chrd_composite
10155,aerophone,aero_lip-vibrated
10156,aerophone,aero_single-reed
10157,aerophone,aero_lip-vibrated
10158,chordophone,chrd_composite
10159,chordophone,chrd_composite
10160,aerophone,aero_single-reed
10161,chordophone,chrd_composite
10162,aerophone,aero_lip-vibrated
10163,aerophone,aero_lip-vibrated
10164,aerophone,aero_double-reed
10165,chordophone,chrd_composite
10166,aerophone,aero_lip-vibrated
10167,aerophone,aero_single-reed
10168,chordophone,chrd_simple
10169,aerophone,aero_lip-vibrated
10170,aerophone,aero_side
10171,aerophone,aero_lip-vibrated
10172,aerophone,aero_lip-vibrated
10173,aerophone,aero_lip-vibrated
10174,aerophone,aero_side
10175,aerophone,aero_side
10176,chordophone,chrd_composite
10177,aerophone,aero_double-reed
10178,aerophone,aero_lip-vibrated
10179,chordophone,chrd_composite
10180,chordophone,chrd_composite
10181,aerophone,aero_single-reed
10182,aerophone,aero_double-reed
10183,aerophone,aero_side
10184,aerophone,aero_lip-vibrated
10185,aerophone,aero_side
10186,chordophone,chrd_simple
10187,aerophone,aero_double-reed
10188,aerophone,aero_lip-vibrated
10189,aerophone,aero_single-reed
10190,aerophone,aero_single-reed
10191,aerophone,aero_double-reed
10192,aerophone,aero_double-reed
10193,aerophone,aero_side
10194,aerophone,aero_free-reed
10195,chordophone,chrd_simple
10196,aerophone,aero_lip-vibrated
10197,chordophone,chrd_composite
10198,aerophone,aero_side
10199,aerophone,aero_side
10200,aerophone,aero_single-reed
10201,chordophone,chrd_composite
10202,chordophone,chrd_composite
10203,chordophone,chrd_simple
10204,aerophone,aero_lip-vibrated
10205,chordophone,chrd_composite
10206,aerophone,aero_lip-vibrated
10207,chordophone,chrd_simple
10208,aerophone,aero_single-reed
10209,aerophone,aero_lip-vibrated
10210,aerophone,aero_lip-vibrated
10211,aerophone,aero_single-reed
10212,aerophone,aero_single-reed
10213,aerophone,aero_lip-vibrated
10214,chordophone,chrd_composite
10215,chordophone,chrd_composite
10216,aerophone,aero_lip-vibrated
10217,aerophone,aero_lip-vibrated
10218,chordophone,chrd_composite
10219,chordophone,chrd_composite
10220,chordophone,chrd_composite
10221,chordophone,chrd_composite
10222,aerophone,aero_single-reed
10223,chordophone,chrd_composite
10224,aerophone,aero_double-reed
10225,aerophone,aero_side
10226,chordophone,chrd_composite
10227,aerophone,aero_single-reed
10228,chordophone,chrd_composite
10229,chordophone,chrd_composite
10230,chordophone,chrd_composite
10231,aerophone,aero_single-reed
10232,aerophone,aero_single-reed
10233,aerophone,aero_single-reed
10234,aerophone,aero_side
10235,aerophone,aero_lip-vibrated
10236,aerophone,aero_single-reed
10237,aerophone,aero_single-reed
10238,aerophone,aero_single-reed
10239,aerophone,aero_lip-vibrated
10240,aerophone,aero_lip-vibrated
10241,aerophone,aero_single-reed
10242,aerophone,aero_single-reed
10243,aerophone,aero_lip-vibrated
10244,aerophone,aero_lip-vibrated
10245,aerophone,aero_single-reed
10246,aerophone,aero_side
10247,aerophone,aero_double-reed
10248,aerophone,aero_double-reed
10249,aerophone,aero_free-reed
10250,aerophone,aero_double-reed
10251,aerophone,aero_single-reed
10252,aerophone,aero_single-reed
10253,chordophone,chrd_composite
10254,aerophone,aero_lip-vibrated
10255,aerophone,aero_side
10256,chordophone,chrd_composite
10257,chordophone,chrd_composite
10258,aerophone,aero_lip-vibrated
10259,aerophone,aero_lip-vibrated
10260,chordophone,chrd_composite
10261,chordophone,chrd_composite
10262,aerophone,aero_side
10263,aerophone,aero_single-reed
10264,aerophone,aero_single-reed
10265,aerophone,aero_lip-vibrated
10266,aerophone,aero_side
10267,aerophone,aero_lip-vibrated
10268,aerophone,aero_lip-vibrated
10269,aerophone,aero_lip-vibrated
10270,chordophone,chrd_composite
10271,aerophone,aero_lip-vibrated
10272,chordophone,chrd_composite
10273,aerophone,aero_side
10274,aerophone,aero_lip-vibrated
10275,aerophone,aero_side
10276,chordophone,chrd_simple
10277,aerophone,aero_lip-vibrated
10278,aerophone,aero_lip-vibrated
10279,chordophone,chrd_composite
10280,chordophone,chrd_composite
10281,aerophone,aero_lip-vibrated
10282,aerophone,aero_side
10283,chordophone,chrd_composite
10284,aerophone,aero_single-reed
10285,aerophone,aero_side
10286,chordophone,chrd_composite
10287,aerophone,aero_lip-vibrated
10288,aerophone,aero_free-reed
10289,aerophone,aero_double-reed
10290,aerophone,aero_side
10291,aerophone,aero_lip-vibrated
